Time (Hour-Ending),Date,ERCOT.LOAD,ERCOT.PVGR.GEN,"Total Solar Installed, MW","Solar Output, % of Load","Solar Output, % of Installed",Solar 1-hr MW change,Solar 1-hr % change,Daytime Hour,Ramping Daytime Hour,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 15:00:00,Jan-08,42379,4992,9325,11.78,53.53,392,8.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 16:00:00,Jan-08,41801,5260,9325,12.58,56.41,269,5.38,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 17:00:00,Jan-08,41614,4329,9325,10.40,46.42,-932,-17.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 18:00:00,Jan-08,42002,1190,9325,2.83,12.76,-3139,-72.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 19:00:00,Jan-08,42649,197,9325,0.46,2.11,-993,-83.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 20:00:00,Jan-08,42067,57,9325,0.13,0.61,-140,-71.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 21:00:00,Jan-08,41193,0,9325,0.00,0.00,-57,-99.89,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 22:00:00,Jan-08,40293,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2022 23:00:00,Jan-08,38986,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 00:00:00,Jan-08,37429,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 01:00:00,Jan-09,36016,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 02:00:00,Jan-09,35063,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 03:00:00,Jan-09,34590,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 04:00:00,Jan-09,34492,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 05:00:00,Jan-09,34557,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 06:00:00,Jan-09,35117,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 07:00:00,Jan-09,36045,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 08:00:00,Jan-09,37206,13,9325,0.03,0.13,12,11273.25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 09:00:00,Jan-09,38564,469,9325,1.22,5.03,457,3635.83,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 10:00:00,Jan-09,40154,1097,9325,2.73,11.77,628,133.90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 11:00:00,Jan-09,41348,1496,9325,3.62,16.04,399,36.34,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 12:00:00,Jan-09,42211,2269,9325,5.38,24.34,773,51.70,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 13:00:00,Jan-09,42438,3342,9325,7.87,35.84,1073,47.26,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 14:00:00,Jan-09,42602,3989,9325,9.36,42.78,647,19.36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 15:00:00,Jan-09,42402,4044,9325,9.54,43.37,56,1.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 16:00:00,Jan-09,42051,3416,9325,8.12,36.63,-629,-15.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 17:00:00,Jan-09,42131,2184,9325,5.18,23.42,-1232,-36.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 18:00:00,Jan-09,43359,394,9325,0.91,4.23,-1790,-81.95,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 19:00:00,Jan-09,45190,0,9325,0.00,0.00,-394,-99.95,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 20:00:00,Jan-09,45412,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 21:00:00,Jan-09,44922,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 22:00:00,Jan-09,43981,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2022 23:00:00,Jan-09,42257,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 00:00:00,Jan-09,40600,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 01:00:00,Jan-10,39499,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 02:00:00,Jan-10,39198,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 03:00:00,Jan-10,39392,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 04:00:00,Jan-10,39932,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 05:00:00,Jan-10,41281,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 06:00:00,Jan-10,44193,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 07:00:00,Jan-10,48469,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 08:00:00,Jan-10,51016,32,9325,0.06,0.34,32,20177.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 09:00:00,Jan-10,51101,1061,9325,2.08,11.37,1029,3212.97,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 10:00:00,Jan-10,49915,3011,9325,6.03,32.29,1951,183.92,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 11:00:00,Jan-10,48423,3733,9325,7.71,40.03,722,23.98,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 12:00:00,Jan-10,46701,4582,9325,9.81,49.14,849,22.74,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 13:00:00,Jan-10,45107,4636,9325,10.28,49.71,54,1.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 14:00:00,Jan-10,43845,4683,9325,10.68,50.23,48,1.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 15:00:00,Jan-10,42629,4835,9325,11.34,51.85,152,3.24,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 16:00:00,Jan-10,41987,3866,9325,9.21,41.45,-970,-20.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 17:00:00,Jan-10,42594,2650,9325,6.22,28.41,-1216,-31.46,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 18:00:00,Jan-10,44778,402,9325,0.90,4.31,-2248,-84.83,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 19:00:00,Jan-10,47515,0,9325,0.00,0.00,-402,-99.97,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 20:00:00,Jan-10,47867,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 21:00:00,Jan-10,47797,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 22:00:00,Jan-10,46937,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2022 23:00:00,Jan-10,45137,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 00:00:00,Jan-10,43626,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 01:00:00,Jan-11,42582,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 02:00:00,Jan-11,42458,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 03:00:00,Jan-11,42623,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 04:00:00,Jan-11,43287,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 05:00:00,Jan-11,44410,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 06:00:00,Jan-11,47286,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 07:00:00,Jan-11,51245,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 08:00:00,Jan-11,53119,43,9325,0.08,0.46,43,100171.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 09:00:00,Jan-11,52286,980,9325,1.87,10.51,937,2168.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 10:00:00,Jan-11,50443,3044,9325,6.03,32.64,2064,210.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 11:00:00,Jan-11,48648,3869,9325,7.95,41.49,825,27.10,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 12:00:00,Jan-11,47395,4813,9325,10.16,51.62,945,24.42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 13:00:00,Jan-11,46194,4971,9325,10.76,53.31,158,3.28,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 14:00:00,Jan-11,45224,4952,9325,10.95,53.10,-19,-0.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 15:00:00,Jan-11,44489,5368,9325,12.07,57.56,416,8.40,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 16:00:00,Jan-11,44430,5105,9325,11.49,54.75,-262,-4.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 17:00:00,Jan-11,45229,3166,9325,7.00,33.95,-1939,-37.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 18:00:00,Jan-11,46879,667,9325,1.42,7.15,-2499,-78.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 19:00:00,Jan-11,48354,2,9325,0.00,0.03,-665,-99.63,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 20:00:00,Jan-11,48182,0,9325,0.00,0.00,-2,-99.34,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 21:00:00,Jan-11,47689,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 22:00:00,Jan-11,46240,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2022 23:00:00,Jan-11,43871,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 00:00:00,Jan-11,41760,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 01:00:00,Jan-12,40486,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 02:00:00,Jan-12,39892,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 03:00:00,Jan-12,39592,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 04:00:00,Jan-12,39940,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 05:00:00,Jan-12,41040,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 06:00:00,Jan-12,43519,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 07:00:00,Jan-12,47063,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 08:00:00,Jan-12,49038,13,9325,0.03,0.14,13,20463.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 09:00:00,Jan-12,48660,1905,9325,3.91,20.42,1892,14953.59,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 10:00:00,Jan-12,47404,5700,9325,12.03,61.13,3796,199.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 11:00:00,Jan-12,46086,6257,9325,13.58,67.10,557,9.77,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 12:00:00,Jan-12,44537,6260,9325,14.06,67.13,3,0.05,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 13:00:00,Jan-12,43007,6108,9325,14.20,65.50,-152,-2.43,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 14:00:00,Jan-12,41592,6293,9325,15.13,67.48,184,3.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 15:00:00,Jan-12,40603,6486,9325,15.97,69.55,193,3.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 16:00:00,Jan-12,40217,6765,9325,16.82,72.55,279,4.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 17:00:00,Jan-12,40551,5490,9325,13.54,58.88,-1274,-18.84,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 18:00:00,Jan-12,42034,1359,9325,3.23,14.57,-4132,-75.25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 19:00:00,Jan-12,44103,0,9325,0.00,0.00,-1358,-99.97,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 20:00:00,Jan-12,44226,0,9325,0.00,0.00,0,-95.50,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 21:00:00,Jan-12,43993,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 22:00:00,Jan-12,43106,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2022 23:00:00,Jan-12,41406,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 00:00:00,Jan-12,39885,0,9325,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 01:00:00,Jan-13,39046,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 02:00:00,Jan-13,38729,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 03:00:00,Jan-13,39028,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 04:00:00,Jan-13,39680,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 05:00:00,Jan-13,41067,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 06:00:00,Jan-13,43789,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 07:00:00,Jan-13,47700,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 08:00:00,Jan-13,49591,58,9433,0.12,0.61,57,45874.62,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 09:00:00,Jan-13,48319,2592,9433,5.36,27.48,2534,4401.80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 10:00:00,Jan-13,45835,6598,9433,14.40,69.95,4006,154.57,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 11:00:00,Jan-13,43643,7001,9433,16.04,74.22,403,6.10,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 12:00:00,Jan-13,41887,6715,9433,16.03,71.19,-286,-4.08,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 13:00:00,Jan-13,40697,6474,9433,15.91,68.63,-241,-3.59,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 14:00:00,Jan-13,40134,6534,9433,16.28,69.26,60,0.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 15:00:00,Jan-13,39811,6739,9433,16.93,71.44,206,3.15,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 16:00:00,Jan-13,39787,6881,9433,17.29,72.94,141,2.10,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 17:00:00,Jan-13,40044,5682,9433,14.19,60.24,-1199,-17.42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 18:00:00,Jan-13,40643,1445,9433,3.55,15.31,-4237,-74.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 19:00:00,Jan-13,42035,3,9433,0.01,0.04,-1441,-99.77,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 20:00:00,Jan-13,41815,0,9433,0.00,0.00,-3,-95.38,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 21:00:00,Jan-13,41231,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 22:00:00,Jan-13,40275,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/13/2022 23:00:00,Jan-13,38613,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 00:00:00,Jan-13,36920,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 01:00:00,Jan-14,36053,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 02:00:00,Jan-14,35909,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 03:00:00,Jan-14,36158,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 04:00:00,Jan-14,36835,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 05:00:00,Jan-14,38153,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 06:00:00,Jan-14,40922,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 07:00:00,Jan-14,44850,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 08:00:00,Jan-14,47133,48,9433,0.10,0.51,48,28464.09,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 09:00:00,Jan-14,46744,2009,9433,4.30,21.29,1961,4112.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 10:00:00,Jan-14,44935,4805,9433,10.69,50.93,2796,139.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 11:00:00,Jan-14,43270,5810,9433,13.43,61.60,1006,20.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 12:00:00,Jan-14,42044,5489,9433,13.06,58.19,-321,-5.53,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 13:00:00,Jan-14,41397,3940,9433,9.52,41.77,-1550,-28.23,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 14:00:00,Jan-14,41099,4281,9433,10.42,45.39,342,8.67,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 15:00:00,Jan-14,40898,5213,9433,12.75,55.26,932,21.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 16:00:00,Jan-14,40656,5019,9433,12.35,53.21,-194,-3.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 17:00:00,Jan-14,40744,3850,9433,9.45,40.81,-1170,-23.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 18:00:00,Jan-14,41016,915,9433,2.23,9.70,-2934,-76.22,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 19:00:00,Jan-14,42021,2,9433,0.01,0.03,-913,-99.74,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 20:00:00,Jan-14,41494,0,9433,0.00,0.00,-2,-89.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 21:00:00,Jan-14,40819,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 22:00:00,Jan-14,39761,0,9433,0.00,0.00,0,-34.33,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/14/2022 23:00:00,Jan-14,38416,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 00:00:00,Jan-14,37186,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 01:00:00,Jan-15,36105,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 02:00:00,Jan-15,35690,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 03:00:00,Jan-15,35804,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 04:00:00,Jan-15,36384,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 05:00:00,Jan-15,37375,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 06:00:00,Jan-15,39131,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 07:00:00,Jan-15,41541,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 08:00:00,Jan-15,44264,14,9433,0.03,0.14,14,7566.39,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 09:00:00,Jan-15,46567,827,9433,1.78,8.77,814,5953.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 10:00:00,Jan-15,48373,2126,9433,4.39,22.54,1299,156.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 11:00:00,Jan-15,49150,2482,9433,5.05,26.32,356,16.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 12:00:00,Jan-15,49318,2698,9433,5.47,28.60,216,8.68,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 13:00:00,Jan-15,49080,2713,9433,5.53,28.76,15,0.56,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 14:00:00,Jan-15,48770,2806,9433,5.75,29.75,93,3.43,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 15:00:00,Jan-15,48519,2684,9433,5.53,28.46,-122,-4.34,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 16:00:00,Jan-15,48592,2415,9433,4.97,25.60,-269,-10.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 17:00:00,Jan-15,49275,2167,9433,4.40,22.98,-248,-10.26,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 18:00:00,Jan-15,51012,731,9433,1.43,7.75,-1437,-66.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 19:00:00,Jan-15,52995,2,9433,0.00,0.02,-729,-99.78,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 20:00:00,Jan-15,53138,0,9433,0.00,0.00,-1,-91.25,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 21:00:00,Jan-15,52849,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 22:00:00,Jan-15,52117,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/15/2022 23:00:00,Jan-15,50824,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 00:00:00,Jan-15,49564,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 01:00:00,Jan-16,48537,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 02:00:00,Jan-16,48043,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 03:00:00,Jan-16,47891,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
01/16/2022 04:00:00,Jan-16,48205,0,9433,0.00,0.00,0,0.00,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,
